Doc. vente;Don. ordre;GrVd;Créé le;DébValid;Offre;Date doc.;TypDC;Valeur nette;Dev.;AgCom;Dat.lv.req;Date cde;NbRel;Dern. rel.;TDVt;Motif de la commande client/op;Mod. doc.;Prb;BlLi;Dat.garant;
1205000331;1211429;6;02.01.2015;15.10.2014;28.02.2015;15.10.2014;B;1.710,00;EUR;2;31.10.2014;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205002907;1230071;6;10.05.2016;10.05.2016;10.06.2016;10.05.2016;B;1.715,00;EUR;2;31.08.2016;10.05.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205002907;1230071;6;10.05.2016;10.05.2016;10.06.2016;10.05.2016;B;1.715,00;EUR;2;31.08.2016;10.05.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205003315;1212092;6;19.07.2016;19.07.2016;19.08.2016;19.07.2016;B;1.715,20;EUR;2;28.07.2016;19.07.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205003315;1212092;6;19.07.2016;19.07.2016;19.08.2016;19.07.2016;B;1.715,20;EUR;2;28.07.2016;19.07.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205003112;1210302;6;13.06.2016;13.06.2016;13.07.2016;13.06.2016;B;1.715,77;EUR;2;30.10.2016;13.06.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205003112;1210302;6;13.06.2016;13.06.2016;13.07.2016;13.06.2016;B;1.715,77;EUR;2;30.10.2016;13.06.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1201002557;1210742;6;04.11.2016;00.00.0000;00.00.0000;04.11.2016;C;1.717,00;EUR;2;14.11.2016;04.11.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003888;100;;00.00.0000;0
1201002557;1210742;6;04.11.2016;00.00.0000;00.00.0000;04.11.2016;C;1.717,00;EUR;2;14.11.2016;04.11.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003888;100;;00.00.0000;0
1205003781;1220055;6;14.10.2016;14.10.2016;14.11.2016;14.10.2016;B;1.720,00;EUR;2;14.12.2016;14.10.2016;0;00.00.0000;OF;Devis : Remplacé;;70;;00.00.0000;0
1205003781;1220055;6;14.10.2016;14.10.2016;14.11.2016;14.10.2016;B;1.720,00;EUR;2;14.12.2016;14.10.2016;0;00.00.0000;OF;Devis : Remplacé;;70;;00.00.0000;0
1201002100;1211474;6;30.06.2016;00.00.0000;00.00.0000;30.06.2016;C;1.721,51;EUR;2;29.06.2016;27.06.2016;0;00.00.0000;ZCSD;Devis : Commandé;1201002085;100;;00.00.0000;0
1201002100;1211474;6;30.06.2016;00.00.0000;00.00.0000;30.06.2016;C;1.721,51;EUR;2;29.06.2016;27.06.2016;0;00.00.0000;ZCSD;Devis : Commandé;1201002085;100;;00.00.0000;0
1201001423;1210975;6;24.12.2015;00.00.0000;00.00.0000;24.12.2015;C;1.723,00;EUR;2;22.01.2016;23.12.2015;0;00.00.0000;ZCSD;;1205002128;100;;00.00.0000;0
1201001423;1210975;6;24.12.2015;00.00.0000;00.00.0000;24.12.2015;C;1.723,00;EUR;2;22.01.2016;23.12.2015;0;00.00.0000;ZCSD;;1205002128;100;;00.00.0000;0
1205002871;1211573;6;28.04.2016;28.04.2016;28.05.2016;28.04.2016;B;1.724,80;EUR;2;05.09.2016;28.04.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205002871;1211573;6;28.04.2016;28.04.2016;28.05.2016;28.04.2016;B;1.724,80;EUR;2;05.09.2016;28.04.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205001815;1210960;6;06.10.2015;06.10.2015;06.11.2015;06.10.2015;B;1.724,90;EUR;2;30.10.2015;06.10.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001815;1210960;6;06.10.2015;06.10.2015;06.11.2015;06.10.2015;B;1.724,90;EUR;2;30.10.2015;06.10.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205003295;1210367;6;18.07.2016;18.07.2016;18.08.2016;18.07.2016;B;1.726,76;EUR;2;30.09.2016;18.07.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205003295;1210367;6;18.07.2016;18.07.2016;18.08.2016;18.07.2016;B;1.726,76;EUR;2;30.09.2016;18.07.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205004042;1230370;6;25.11.2016;25.11.2016;26.12.2016;25.11.2016;B;1.728,50;EUR;2;30.12.2016;25.11.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205004042;1230370;6;25.11.2016;25.11.2016;26.12.2016;25.11.2016;B;1.728,50;EUR;2;30.12.2016;25.11.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201002654;1230370;6;29.11.2016;00.00.0000;00.00.0000;29.11.2016;C;1.728,50;EUR;2;30.12.2016;29.11.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205004042;100;;00.00.0000;0
1201002654;1230370;6;29.11.2016;00.00.0000;00.00.0000;29.11.2016;C;1.728,50;EUR;2;30.12.2016;29.11.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205004042;100;;00.00.0000;0
1205003951;1220038;6;14.11.2016;14.11.2016;14.12.2016;14.11.2016;B;1.729,20;EUR;2;12.12.2016;14.11.2016;0;00.00.0000;OF;Devis : Remplacé;;70;;00.00.0000;0
1205003951;1220038;6;14.11.2016;14.11.2016;14.12.2016;14.11.2016;B;1.729,20;EUR;2;12.12.2016;14.11.2016;0;00.00.0000;OF;Devis : Remplacé;;70;;00.00.0000;0
1205004073;1220038;6;02.12.2016;02.12.2016;30.12.2016;02.12.2016;B;1.731,98;EUR;2;16.12.2016;02.12.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205004073;1220038;6;02.12.2016;02.12.2016;30.12.2016;02.12.2016;B;1.731,98;EUR;2;16.12.2016;02.12.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201002698;1220038;6;09.12.2016;00.00.0000;00.00.0000;09.12.2016;C;1.731,98;EUR;2;20.12.2016;08.12.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205004073;100;;00.00.0000;0
1201002698;1220038;6;09.12.2016;00.00.0000;00.00.0000;09.12.2016;C;1.731,98;EUR;2;20.12.2016;08.12.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205004073;100;;00.00.0000;0
1201001073;1210730;6;17.09.2015;00.00.0000;00.00.0000;17.09.2015;C;1.732,00;EUR;2;28.09.2015;17.09.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201001073;1210730;6;17.09.2015;00.00.0000;00.00.0000;17.09.2015;C;1.732,00;EUR;2;28.09.2015;17.09.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1205004158;1210042;6;15.12.2016;15.12.2016;13.01.2017;15.12.2016;B;1.732,00;EUR;2;30.01.2017;15.12.2016;0;00.00.0000;OF;Devis : En cours;;70;;00.00.0000;0
1205004158;1210042;6;15.12.2016;15.12.2016;13.01.2017;15.12.2016;B;1.732,00;EUR;2;30.01.2017;15.12.2016;0;00.00.0000;OF;Devis : En cours;;70;;00.00.0000;0
1201001055;1210082;6;15.09.2015;00.00.0000;00.00.0000;15.09.2015;C;1.734,60;EUR;2;22.09.2015;14.09.2015;0;00.00.0000;ZCSD;;1205001710;100;;00.00.0000;0
1201001055;1210082;6;15.09.2015;00.00.0000;00.00.0000;15.09.2015;C;1.734,60;EUR;2;22.09.2015;14.09.2015;0;00.00.0000;ZCSD;;1205001710;100;;00.00.0000;0
1205001710;1210082;6;14.09.2015;14.09.2015;14.10.2015;14.09.2015;B;1.734,60;EUR;2;14.09.2015;14.09.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001710;1210082;6;14.09.2015;14.09.2015;14.10.2015;14.09.2015;B;1.734,60;EUR;2;14.09.2015;14.09.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001421;1210755;6;01.07.2015;01.07.2015;01.08.2015;01.07.2015;B;1.735,35;EUR;2;31.07.2015;01.07.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205001421;1210755;6;01.07.2015;01.07.2015;01.08.2015;01.07.2015;B;1.735,35;EUR;2;31.07.2015;01.07.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1201001250;1211063;6;09.11.2015;00.00.0000;00.00.0000;09.11.2015;C;1.738,37;EUR;2;30.11.2015;02.11.2015;0;00.00.0000;ZCSD;;1205001393;100;;00.00.0000;0
1201001250;1211063;6;09.11.2015;00.00.0000;00.00.0000;09.11.2015;C;1.738,37;EUR;2;30.11.2015;02.11.2015;0;00.00.0000;ZCSD;;1205001393;100;;00.00.0000;0
1205004121;1210595;6;09.12.2016;09.12.2016;31.12.2016;09.12.2016;B;1.740,20;EUR;2;03.01.2017;09.12.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205004121;1210595;6;09.12.2016;09.12.2016;31.12.2016;09.12.2016;B;1.740,20;EUR;2;03.01.2017;09.12.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201002709;1210595;6;13.12.2016;00.00.0000;00.00.0000;13.12.2016;C;1.740,20;EUR;2;03.01.2017;13.12.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205004121;100;;00.00.0000;0
1201002709;1210595;6;13.12.2016;00.00.0000;00.00.0000;13.12.2016;C;1.740,20;EUR;2;03.01.2017;13.12.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205004121;100;;00.00.0000;0
1201001933;1211565;6;23.05.2016;00.00.0000;00.00.0000;23.05.2016;C;1.745,20;EUR;2;26.05.2016;23.05.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002978;100;;00.00.0000;0
1201001933;1211565;6;23.05.2016;00.00.0000;00.00.0000;23.05.2016;C;1.745,20;EUR;2;26.05.2016;23.05.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002978;100;;00.00.0000;0
1205002978;1211565;6;23.05.2016;23.05.2016;23.06.2016;23.05.2016;B;1.745,20;EUR;2;25.05.2016;23.05.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002978;1211565;6;23.05.2016;23.05.2016;23.06.2016;23.05.2016;B;1.745,20;EUR;2;25.05.2016;23.05.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002490;1210008;6;16.02.2016;16.02.2016;16.03.2016;16.02.2016;B;1.745,50;EUR;2;22.04.2016;16.02.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002490;1210008;6;16.02.2016;16.02.2016;16.03.2016;16.02.2016;B;1.745,50;EUR;2;22.04.2016;16.02.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201001605;1210008;6;18.02.2016;00.00.0000;00.00.0000;18.02.2016;C;1.745,50;EUR;2;22.04.2016;18.01.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002490;100;;00.00.0000;0
1201001605;1210008;6;18.02.2016;00.00.0000;00.00.0000;18.02.2016;C;1.745,50;EUR;2;22.04.2016;18.01.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002490;100;;00.00.0000;0
1205002644;1210042;6;16.03.2016;16.03.2016;16.04.2016;16.03.2016;B;1.750,00;EUR;2;31.08.2016;16.03.2016;1;14.06.2016;OF;Devis : Sans suite;;70;;00.00.0000;0
1205002644;1210042;6;16.03.2016;16.03.2016;16.04.2016;16.03.2016;B;1.750,00;EUR;2;31.08.2016;16.03.2016;1;14.06.2016;OF;Devis : Sans suite;;70;;00.00.0000;0
1201001579;1230090;6;11.02.2016;00.00.0000;00.00.0000;11.02.2016;C;1.753,00;EUR;2;22.02.2016;11.02.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002465;100;;00.00.0000;0
1201001579;1230090;6;11.02.2016;00.00.0000;00.00.0000;11.02.2016;C;1.753,00;EUR;2;22.02.2016;11.02.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002465;100;;00.00.0000;0
1205001583;1211498;6;13.08.2015;13.08.2015;13.09.2015;13.08.2015;B;1.758,00;EUR;2;29.09.2015;13.08.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001583;1211498;6;13.08.2015;13.08.2015;13.09.2015;13.08.2015;B;1.758,00;EUR;2;29.09.2015;13.08.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205003723;1211690;6;06.10.2016;06.10.2016;07.10.2016;06.10.2016;B;1.762,14;EUR;2;06.10.2016;06.10.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205003723;1211690;6;06.10.2016;06.10.2016;07.10.2016;06.10.2016;B;1.762,14;EUR;2;06.10.2016;06.10.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201002442;1211690;6;07.10.2016;00.00.0000;00.00.0000;07.10.2016;C;1.762,14;EUR;2;07.10.2016;07.10.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003723;100;;00.00.0000;0
1201002442;1211690;6;07.10.2016;00.00.0000;00.00.0000;07.10.2016;C;1.762,14;EUR;2;07.10.2016;07.10.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003723;100;;00.00.0000;0
1201000057;1210756;6;02.01.2015;00.00.0000;00.00.0000;24.12.2014;C;1.762,40;EUR;2;17.02.2015;00.00.0000;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000057;1210756;6;02.01.2015;00.00.0000;00.00.0000;24.12.2014;C;1.762,40;EUR;2;17.02.2015;00.00.0000;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000090;1211124;6;02.01.2015;00.00.0000;00.00.0000;28.11.2014;C;1.763,00;EUR;2;05.01.2015;00.00.0000;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000090;1211124;6;02.01.2015;00.00.0000;00.00.0000;28.11.2014;C;1.763,00;EUR;2;05.01.2015;00.00.0000;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1205001106;1220043;6;27.04.2015;27.04.2015;27.05.2015;27.04.2015;B;1.765,00;EUR;2;04.05.2015;27.04.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205001106;1220043;6;27.04.2015;27.04.2015;27.05.2015;27.04.2015;B;1.765,00;EUR;2;04.05.2015;27.04.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205004011;1211920;6;21.11.2016;21.11.2016;21.12.2016;21.11.2016;B;1.767,56;EUR;2;30.01.2017;21.11.2016;0;00.00.0000;OF;Devis : En cours;;70;;00.00.0000;0
1205004011;1211920;6;21.11.2016;21.11.2016;21.12.2016;21.11.2016;B;1.767,56;EUR;2;30.01.2017;21.11.2016;0;00.00.0000;OF;Devis : En cours;;70;;00.00.0000;0
1205000030;1220014;6;02.01.2015;12.12.2014;28.02.2015;12.12.2014;B;1.769,45;EUR;2;30.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205000030;1220014;6;02.01.2015;12.12.2014;28.02.2015;12.12.2014;B;1.769,45;EUR;2;30.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205003996;1210252;6;17.11.2016;17.11.2016;19.12.2016;17.11.2016;B;1.769,45;EUR;2;30.01.2017;17.11.2016;1;07.12.2016;OF;Devis : En cours;;70;;00.00.0000;0
1205003996;1210252;6;17.11.2016;17.11.2016;19.12.2016;17.11.2016;B;1.769,45;EUR;2;30.01.2017;17.11.2016;1;07.12.2016;OF;Devis : En cours;;70;;00.00.0000;0
1201002215;1210200;6;01.08.2016;00.00.0000;00.00.0000;01.08.2016;C;1.775,40;EUR;2;15.09.2016;31.07.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201002215;1210200;6;01.08.2016;00.00.0000;00.00.0000;01.08.2016;C;1.775,40;EUR;2;15.09.2016;31.07.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1205002253;1212001;6;06.01.2016;06.01.2016;01.02.2016;06.01.2016;B;1.776,60;EUR;2;29.01.2016;06.01.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002253;1212001;6;06.01.2016;06.01.2016;01.02.2016;06.01.2016;B;1.776,60;EUR;2;29.01.2016;06.01.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205003605;1212101;6;22.09.2016;22.09.2016;22.10.2016;22.09.2016;B;1.777,15;EUR;2;30.01.2017;22.09.2016;1;14.11.2016;OF;Devis : En cours;;70;;00.00.0000;0
1205003605;1212101;6;22.09.2016;22.09.2016;22.10.2016;22.09.2016;B;1.777,15;EUR;2;30.01.2017;22.09.2016;1;14.11.2016;OF;Devis : En cours;;70;;00.00.0000;0
1201001070;1210755;6;17.09.2015;00.00.0000;00.00.0000;17.09.2015;C;1.779,28;EUR;2;29.10.2015;16.09.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201001070;1210755;6;17.09.2015;00.00.0000;00.00.0000;17.09.2015;C;1.779,28;EUR;2;29.10.2015;16.09.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1205000634;1210979;6;04.02.2015;04.02.2015;04.03.2015;04.02.2015;B;1.782,20;EUR;2;25.02.2015;04.02.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205000634;1210979;6;04.02.2015;04.02.2015;04.03.2015;04.02.2015;B;1.782,20;EUR;2;25.02.2015;04.02.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205001099;1210742;6;24.04.2015;24.04.2015;25.05.2015;24.04.2015;B;1.784,90;EUR;2;28.05.2015;24.04.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001099;1210742;6;24.04.2015;24.04.2015;25.05.2015;24.04.2015;B;1.784,90;EUR;2;28.05.2015;24.04.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201000639;1210742;6;29.04.2015;00.00.0000;00.00.0000;29.04.2015;C;1.784,90;EUR;2;02.06.2015;28.04.2015;0;00.00.0000;ZCSD;;1205001099;100;;01.03.2018;0
1201000639;1210742;6;29.04.2015;00.00.0000;00.00.0000;29.04.2015;C;1.784,90;EUR;2;02.06.2015;28.04.2015;0;00.00.0000;ZCSD;;1205001099;100;;01.03.2018;0
1205001330;1230319;6;15.06.2015;15.06.2015;15.07.2015;15.06.2015;B;1.786,15;EUR;2;20.07.2015;15.06.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001330;1230319;6;15.06.2015;15.06.2015;15.07.2015;15.06.2015;B;1.786,15;EUR;2;20.07.2015;15.06.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201001816;1220009;6;19.04.2016;00.00.0000;00.00.0000;19.04.2016;C;1.786,50;EUR;2;02.05.2016;14.04.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002795;100;;00.00.0000;0
1201001816;1220009;6;19.04.2016;00.00.0000;00.00.0000;19.04.2016;C;1.786,50;EUR;2;02.05.2016;14.04.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002795;100;;00.00.0000;0
1205002795;1220009;6;14.04.2016;14.04.2016;14.05.2016;14.04.2016;B;1.786,50;EUR;2;21.04.2016;14.04.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002795;1220009;6;14.04.2016;14.04.2016;14.05.2016;14.04.2016;B;1.786,50;EUR;2;21.04.2016;14.04.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001768;1210297;6;25.09.2015;25.09.2015;31.12.2015;25.09.2015;B;1.789,87;EUR;2;28.09.2015;25.09.2015;1;17.12.2015;OF;Devis : Sans suite;;70;;00.00.0000;0
1205001768;1210297;6;25.09.2015;25.09.2015;31.12.2015;25.09.2015;B;1.789,87;EUR;2;28.09.2015;25.09.2015;1;17.12.2015;OF;Devis : Sans suite;;70;;00.00.0000;0
1201000218;1230090;6;16.01.2015;00.00.0000;00.00.0000;16.01.2015;C;1.792,50;EUR;2;01.05.2015;24.12.2014;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000218;1230090;6;16.01.2015;00.00.0000;00.00.0000;16.01.2015;C;1.792,50;EUR;2;01.05.2015;24.12.2014;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000977;1211498;6;20.08.2015;00.00.0000;00.00.0000;20.08.2015;C;1.793,00;EUR;2;29.09.2015;14.08.2015;0;00.00.0000;ZCSD;;1205001583;100;;00.00.0000;0
1201000977;1211498;6;20.08.2015;00.00.0000;00.00.0000;20.08.2015;C;1.793,00;EUR;2;29.09.2015;14.08.2015;0;00.00.0000;ZCSD;;1205001583;100;;00.00.0000;0
1205003882;1212084;6;27.10.2016;27.10.2016;27.11.2016;27.10.2016;B;1.794,75;EUR;2;28.02.2017;27.10.2016;2;09.01.2017;OF;Devis : En cours;;70;;00.00.0000;0
1205003882;1212084;6;27.10.2016;27.10.2016;27.11.2016;27.10.2016;B;1.794,75;EUR;2;28.02.2017;27.10.2016;2;09.01.2017;OF;Devis : En cours;;70;;00.00.0000;0
1201002337;1211227;6;15.09.2016;00.00.0000;00.00.0000;15.09.2016;C;1.799,48;EUR;2;24.10.2016;15.09.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003496;100;;00.00.0000;0
1201002337;1211227;6;15.09.2016;00.00.0000;00.00.0000;15.09.2016;C;1.799,48;EUR;2;24.10.2016;15.09.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003496;100;;00.00.0000;0
1205001856;1210984;6;13.10.2015;13.10.2015;10.11.2015;13.10.2015;B;1.800,00;EUR;2;16.11.2015;13.10.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001856;1210984;6;13.10.2015;13.10.2015;10.11.2015;13.10.2015;B;1.800,00;EUR;2;16.11.2015;13.10.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002047;1210742;6;23.11.2015;23.11.2015;23.12.2015;23.11.2015;B;1.800,00;EUR;2;25.11.2015;23.11.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002047;1210742;6;23.11.2015;23.11.2015;23.12.2015;23.11.2015;B;1.800,00;EUR;2;25.11.2015;23.11.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201001130;1210960;6;07.10.2015;00.00.0000;00.00.0000;07.10.2015;C;1.800,90;EUR;2;30.10.2015;06.10.2015;0;00.00.0000;ZCSD;;1205001815;100;;00.00.0000;0
1201001130;1210960;6;07.10.2015;00.00.0000;00.00.0000;07.10.2015;C;1.800,90;EUR;2;30.10.2015;06.10.2015;0;00.00.0000;ZCSD;;1205001815;100;;00.00.0000;0
1201001241;1211184;6;06.11.2015;00.00.0000;00.00.0000;06.11.2015;C;1.801,70;EUR;2;26.11.2015;05.11.2015;0;00.00.0000;ZCSD;;1205001563;100;;00.00.0000;0
1201001241;1211184;6;06.11.2015;00.00.0000;00.00.0000;06.11.2015;C;1.801,70;EUR;2;26.11.2015;05.11.2015;0;00.00.0000;ZCSD;;1205001563;100;;00.00.0000;0
1205001563;1211184;6;31.07.2015;31.07.2015;31.08.2015;31.07.2015;B;1.801,70;EUR;2;22.09.2015;31.07.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001563;1211184;6;31.07.2015;31.07.2015;31.08.2015;31.07.2015;B;1.801,70;EUR;2;22.09.2015;31.07.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205000714;1211315;6;17.02.2015;17.02.2015;17.03.2015;17.02.2015;B;1.802,00;EUR;2;17.02.2015;17.02.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205000714;1211315;6;17.02.2015;17.02.2015;17.03.2015;17.02.2015;B;1.802,00;EUR;2;17.02.2015;17.02.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205003036;1211718;6;31.05.2016;31.05.2016;01.07.2016;31.05.2016;B;1.802,00;EUR;2;01.08.2016;31.05.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205003036;1211718;6;31.05.2016;31.05.2016;01.07.2016;31.05.2016;B;1.802,00;EUR;2;01.08.2016;31.05.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201000370;1211315;6;18.02.2015;00.00.0000;00.00.0000;18.02.2015;C;1.802,00;EUR;2;10.03.2015;18.02.2015;0;00.00.0000;ZCSD;;1205000714;100;;00.00.0000;0
1201000370;1211315;6;18.02.2015;00.00.0000;00.00.0000;18.02.2015;C;1.802,00;EUR;2;10.03.2015;18.02.2015;0;00.00.0000;ZCSD;;1205000714;100;;00.00.0000;0
1205002630;1210570;6;15.03.2016;15.03.2016;15.06.2016;15.03.2016;B;1.802,00;EUR;2;15.03.2016;15.03.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205002630;1210570;6;15.03.2016;15.03.2016;15.06.2016;15.03.2016;B;1.802,00;EUR;2;15.03.2016;15.03.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1201002004;1211718;6;08.06.2016;00.00.0000;00.00.0000;08.06.2016;C;1.802,00;EUR;2;16.08.2016;07.06.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003037;100;;00.00.0000;0
1201002004;1211718;6;08.06.2016;00.00.0000;00.00.0000;08.06.2016;C;1.802,00;EUR;2;16.08.2016;07.06.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003037;100;;00.00.0000;0
1205000183;1210043;6;02.01.2015;12.12.2014;28.02.2015;12.12.2014;B;1.804,00;EUR;2;12.12.2014;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205000183;1210043;6;02.01.2015;12.12.2014;28.02.2015;12.12.2014;B;1.804,00;EUR;2;12.12.2014;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205001589;1211401;6;17.08.2015;17.08.2015;17.09.2015;17.08.2015;B;1.804,60;EUR;2;28.08.2015;17.08.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205001589;1211401;6;17.08.2015;17.08.2015;17.09.2015;17.08.2015;B;1.804,60;EUR;2;28.08.2015;17.08.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1201002120;1210042;6;05.07.2016;00.00.0000;00.00.0000;05.07.2016;C;1.812,40;EUR;2;27.07.2016;05.07.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201002120;1210042;6;05.07.2016;00.00.0000;00.00.0000;05.07.2016;C;1.812,40;EUR;2;27.07.2016;05.07.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201002715;1230090;6;14.12.2016;00.00.0000;00.00.0000;14.12.2016;C;1.812,48;EUR;2;29.12.2016;13.12.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205004132;100;;00.00.0000;0
1201002715;1230090;6;14.12.2016;00.00.0000;00.00.0000;14.12.2016;C;1.812,48;EUR;2;29.12.2016;13.12.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205004132;100;;00.00.0000;0
1205004132;1230090;6;13.12.2016;13.12.2016;31.12.2016;13.12.2016;B;1.812,48;EUR;2;29.12.2016;13.12.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
